timec,bnds,lon,lat,timec_bnds,pr_corr
2040-12-31 23:30:00,0,55.03,-21.47,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.439999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.41,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.38,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.349999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.32,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.29,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.259999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.23,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.2,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.169999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.14,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.11,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.08,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.049999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-21.02,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-20.99,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-20.959999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-20.93,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-20.9,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-20.869999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-20.84,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-20.81,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-20.779999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-20.75,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-20.72,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-20.689999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.03,-20.66,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.47,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.439999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.41,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.38,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.349999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.32,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.29,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.259999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.23,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.2,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.169999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.14,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.11,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.08,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.049999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-21.02,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-20.99,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-20.959999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-20.93,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-20.9,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-20.869999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-20.84,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-20.81,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-20.779999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-20.75,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-20.72,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-20.689999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.06,-20.66,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.47,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.439999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.41,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.38,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.349999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.32,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.29,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.259999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.23,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.2,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.169999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.14,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.11,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.08,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.049999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-21.02,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-20.99,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-20.959999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-20.93,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-20.9,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-20.869999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-20.84,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-20.81,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-20.779999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-20.75,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-20.72,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-20.689999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.09,-20.66,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.47,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.439999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.41,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.38,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.349999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.32,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.29,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.259999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.23,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.2,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.169999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.14,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.11,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.08,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.049999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-21.02,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-20.99,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-20.959999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-20.93,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-20.9,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-20.869999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-20.84,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-20.81,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-20.779999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-20.75,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-20.72,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-20.689999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.120000000000005,-20.66,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.47,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.439999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.41,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.38,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.349999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.32,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.29,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.259999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.23,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.2,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.169999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.14,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.11,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.08,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.049999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-21.02,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-20.99,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-20.959999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-20.93,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-20.9,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-20.869999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-20.84,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-20.81,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-20.779999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-20.75,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-20.72,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-20.689999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.15,-20.66,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-21.47,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-21.439999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-21.41,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-21.38,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-21.349999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-21.32,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-21.29,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-21.259999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-21.23,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-21.2,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-21.169999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-21.14,2020-01-01 23:30:00,411.14285
2040-12-31 23:30:00,0,55.18,-21.11,2020-01-01 23:30:00,419.9524
2040-12-31 23:30:00,0,55.18,-21.08,2020-01-01 23:30:00,472.0
2040-12-31 23:30:00,0,55.18,-21.049999999999997,2020-01-01 23:30:00,427.85715
2040-12-31 23:30:00,0,55.18,-21.02,2020-01-01 23:30:00,461.9524
2040-12-31 23:30:00,0,55.18,-20.99,2020-01-01 23:30:00,443.33334
2040-12-31 23:30:00,0,55.18,-20.959999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-20.93,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-20.9,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-20.869999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-20.84,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-20.81,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-20.779999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-20.75,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-20.72,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-20.689999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.18,-20.66,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-21.47,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-21.439999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-21.41,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-21.38,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-21.349999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-21.32,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-21.29,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-21.259999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-21.23,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-21.2,2020-01-01 23:30:00,478.61905
2040-12-31 23:30:00,0,55.21,-21.169999999999998,2020-01-01 23:30:00,431.9524
2040-12-31 23:30:00,0,55.21,-21.14,2020-01-01 23:30:00,458.7619
2040-12-31 23:30:00,0,55.21,-21.11,2020-01-01 23:30:00,472.09525
2040-12-31 23:30:00,0,55.21,-21.08,2020-01-01 23:30:00,478.0476
2040-12-31 23:30:00,0,55.21,-21.049999999999997,2020-01-01 23:30:00,472.09525
2040-12-31 23:30:00,0,55.21,-21.02,2020-01-01 23:30:00,487.09525
2040-12-31 23:30:00,0,55.21,-20.99,2020-01-01 23:30:00,478.0
2040-12-31 23:30:00,0,55.21,-20.959999999999997,2020-01-01 23:30:00,508.61905
2040-12-31 23:30:00,0,55.21,-20.93,2020-01-01 23:30:00,510.38095
2040-12-31 23:30:00,0,55.21,-20.9,2020-01-01 23:30:00,513.9048
2040-12-31 23:30:00,0,55.21,-20.869999999999997,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-20.84,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-20.81,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-20.779999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-20.75,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-20.72,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-20.689999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.21,-20.66,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-21.47,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-21.439999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-21.41,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-21.38,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-21.349999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-21.32,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-21.29,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-21.259999999999998,2020-01-01 23:30:00,663.0
2040-12-31 23:30:00,0,55.24,-21.23,2020-01-01 23:30:00,539.8571
2040-12-31 23:30:00,0,55.24,-21.2,2020-01-01 23:30:00,513.1429
2040-12-31 23:30:00,0,55.24,-21.169999999999998,2020-01-01 23:30:00,543.0
2040-12-31 23:30:00,0,55.24,-21.14,2020-01-01 23:30:00,522.7143
2040-12-31 23:30:00,0,55.24,-21.11,2020-01-01 23:30:00,421.9524
2040-12-31 23:30:00,0,55.24,-21.08,2020-01-01 23:30:00,522.619
2040-12-31 23:30:00,0,55.24,-21.049999999999997,2020-01-01 23:30:00,418.14285
2040-12-31 23:30:00,0,55.24,-21.02,2020-01-01 23:30:00,503.61905
2040-12-31 23:30:00,0,55.24,-20.99,2020-01-01 23:30:00,492.57144
2040-12-31 23:30:00,0,55.24,-20.959999999999997,2020-01-01 23:30:00,518.619
2040-12-31 23:30:00,0,55.24,-20.93,2020-01-01 23:30:00,502.0476
2040-12-31 23:30:00,0,55.24,-20.9,2020-01-01 23:30:00,508.2857
2040-12-31 23:30:00,0,55.24,-20.869999999999997,2020-01-01 23:30:00,518.0476
2040-12-31 23:30:00,0,55.24,-20.84,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-20.81,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-20.779999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-20.75,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-20.72,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-20.689999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.24,-20.66,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-21.47,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-21.439999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-21.41,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-21.38,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-21.349999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-21.32,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-21.29,2020-01-01 23:30:00,658.5714
2040-12-31 23:30:00,0,55.27,-21.259999999999998,2020-01-01 23:30:00,556.5714
2040-12-31 23:30:00,0,55.27,-21.23,2020-01-01 23:30:00,548.7619
2040-12-31 23:30:00,0,55.27,-21.2,2020-01-01 23:30:00,563.0952
2040-12-31 23:30:00,0,55.27,-21.169999999999998,2020-01-01 23:30:00,530.8095
2040-12-31 23:30:00,0,55.27,-21.14,2020-01-01 23:30:00,622.2381
2040-12-31 23:30:00,0,55.27,-21.11,2020-01-01 23:30:00,576.7619
2040-12-31 23:30:00,0,55.27,-21.08,2020-01-01 23:30:00,621.0
2040-12-31 23:30:00,0,55.27,-21.049999999999997,2020-01-01 23:30:00,597.9524
2040-12-31 23:30:00,0,55.27,-21.02,2020-01-01 23:30:00,507.09525
2040-12-31 23:30:00,0,55.27,-20.99,2020-01-01 23:30:00,558.1905
2040-12-31 23:30:00,0,55.27,-20.959999999999997,2020-01-01 23:30:00,516.5238
2040-12-31 23:30:00,0,55.27,-20.93,2020-01-01 23:30:00,516.3333
2040-12-31 23:30:00,0,55.27,-20.9,2020-01-01 23:30:00,567.7619
2040-12-31 23:30:00,0,55.27,-20.869999999999997,2020-01-01 23:30:00,512.5714
2040-12-31 23:30:00,0,55.27,-20.84,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-20.81,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-20.779999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-20.75,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-20.72,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-20.689999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.27,-20.66,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.300000000000004,-21.47,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.300000000000004,-21.439999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.300000000000004,-21.41,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.300000000000004,-21.38,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.300000000000004,-21.349999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.300000000000004,-21.32,2020-01-01 23:30:00,661.9524
2040-12-31 23:30:00,0,55.300000000000004,-21.29,2020-01-01 23:30:00,630.4286
2040-12-31 23:30:00,0,55.300000000000004,-21.259999999999998,2020-01-01 23:30:00,691.381
2040-12-31 23:30:00,0,55.300000000000004,-21.23,2020-01-01 23:30:00,667.0476
2040-12-31 23:30:00,0,55.300000000000004,-21.2,2020-01-01 23:30:00,527.0476
2040-12-31 23:30:00,0,55.300000000000004,-21.169999999999998,2020-01-01 23:30:00,592.4286
2040-12-31 23:30:00,0,55.300000000000004,-21.14,2020-01-01 23:30:00,828.1905
2040-12-31 23:30:00,0,55.300000000000004,-21.11,2020-01-01 23:30:00,762.2381
2040-12-31 23:30:00,0,55.300000000000004,-21.08,2020-01-01 23:30:00,741.381
2040-12-31 23:30:00,0,55.300000000000004,-21.049999999999997,2020-01-01 23:30:00,785.3333
2040-12-31 23:30:00,0,55.300000000000004,-21.02,2020-01-01 23:30:00,712.8571
2040-12-31 23:30:00,0,55.300000000000004,-20.99,2020-01-01 23:30:00,693.1905
2040-12-31 23:30:00,0,55.300000000000004,-20.959999999999997,2020-01-01 23:30:00,597.0
2040-12-31 23:30:00,0,55.300000000000004,-20.93,2020-01-01 23:30:00,584.8095
2040-12-31 23:30:00,0,55.300000000000004,-20.9,2020-01-01 23:30:00,668.0952
2040-12-31 23:30:00,0,55.300000000000004,-20.869999999999997,2020-01-01 23:30:00,726.0
2040-12-31 23:30:00,0,55.300000000000004,-20.84,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.300000000000004,-20.81,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.300000000000004,-20.779999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.300000000000004,-20.75,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.300000000000004,-20.72,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.300000000000004,-20.689999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.300000000000004,-20.66,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.33,-21.47,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.33,-21.439999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.33,-21.41,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.33,-21.38,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.33,-21.349999999999998,2020-01-01 23:30:00,0.0
2040-12-31 23:30:00,0,55.33,-21.32,2020-01-01 23:30:00,611.2857
2040-12-31 23:30:00,0,55.33,-21.29,2020-01-01 23:30:00,750.2381
2040-12-31 23:30:00,0,55.33,-21.259999999999998,2020-01-01 23:30:00,693.2381
2040-12-31 23:30:00,0,55.33,-21.23,2020-01-01 23:30:00,722.619
2040-12-31 23:30:00,0,55.33,-21.2,2020-01-01 23:30:00,826.2857
2040-12-31 23:30:00,0,55.33,-21.169999999999998,2020-01-01 23:30:00,705.5238
2040-12-31 23:30:00,0,55.33,-21.14,2020-01-01 23:30:00,762.2381
2040-12-31 23:30:00,0,55.33,-21.11,2020-01-01 23:30:00,792.0952
2040-12-31 23:30:00,0,55.33,-21.08,2020-01-01 23:30:00,898.2857
2040-12-31 23:30:00,0,55.33,-21.049999999999997,2020-01-01 23:30:00,976.9524
2040-12-31 23:30:00,0,55.33,-21.02,2020-01-01 23:30:00,853.4286
2040-12-31 23:30:00,0,55.33,-20.99,2020-01-01 23:30:00,762.8571
2040-12-31 23:30:00,0,55.33,-20.959999999999997,2020-01-01 23:30:00,700.7143
2040-12-31 23:30:00,0,55.33,-20.93,2020-01-01 23:30:00,749.8571
2040-12-31 23:30:00,0,55.33,-20.9,2020-01-01 23:30:00,761.5238
2040-12-31 23:30:00,0,55.33,-20.869999999999997,2020-01-01 23:30:00,809.0476
